학과코드,이수구분,학수번호,교과목명,학점,교수명,강의시간,강의실,수강인원,정원
424120,전선,EZ336-A,경영전략론,3,김상욱,월(09:30~10:45)수(11:00~12:15),7305(),0,40
424120,전선,EZ335-A,물류관리론,3,한광희,화(13:00~14:15)화(14:30~15:45),7305(),0,40
424120,전선,EZ302-A,인공지능과스타트업,3,이남연,월(14:30~15:45)수(14:30~15:45),20404(),0,40
424120,전선,EZ339-A,시장조사와사업계획서,3,김권수,월(11:00~12:15)수(09:30~10:45),18307(),0,48
424120,전선,EZ440-A,OJT1,9,신재우,-,(),0,15
424120,전선,EZ435-A,기술경영과지식재산,3,신재우,수(14:30~15:45),7305(),0,40
424120,전선,EZ446-A,IT경영세미나Ⅱ,1,신재우,수(16:00~16:50),7305(),0,40
411010,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
411010,교필,KY410-M3,진로와상담,(0),김상욱,-,(),0,20
411010,교필,KY410-M1,진로와상담,(0),이남연,-,(),0,20
411010,교필,KY410-M2,진로와상담,(0),신재우,-,(),0,20
419020,교필,KY101-A,채플,.5,"나현기,김광연,한경미",월(14:30~15:20),채플실(),0,550
419020,교필,KY410-CB,진로와상담,(0),김선만,-,(),0,25
419020,교필,KY410-AA,진로와상담,(0),박기홍,-,(),0,25
419020,교필,KY410-AB,진로와상담,(0),강영경,-,(),0,25
419020,교필,KY410-AC,진로와상담,(0),손승일,-,(),0,25
419020,교필,KY410-AD,진로와상담,(0),윤효석,-,(),0,25
419020,교필,KY410-AE,진로와상담,(0),오석희,-,(),0,25
419020,교필,KY410-AF,진로와상담,(0),이성구,-,(),0,25
419020,교필,KY410-AG,진로와상담,(0),조성호,-,(),0,25
419020,교필,KY410-AH,진로와상담,(0),이경옥,-,(),0,25
419020,교필,KY410-AI,진로와상담,(0),이양선,-,(),0,25
419020,교필,KY410-AJ,진로와상담,(0),강민구,-,(),0,25
419020,교필,KY410-DG,진로와상담,(0),최창원,-,(),0,25
419020,교필,KY410-CC,진로와상담,(0),류승택,-,(),0,25
419020,교필,KY410-CD,진로와상담,(0),박성진,-,(),0,25
419020,교필,KY410-CE,진로와상담,(0),백수진,-,(),0,25
419020,교필,KY410-CF,진로와상담,(0),안현,-,(),0,25
419020,교필,KY410-CG,진로와상담,(0),여협구,-,(),0,25
419020,교필,KY410-CH,진로와상담,(0),이용걸,-,(),0,26
419020,교필,KY410-DA,진로와상담,(0),이형우,-,(),0,25
419020,교필,KY410-DB,진로와상담,(0),임익수,-,(),0,25
419020,교필,KY410-DC,진로와상담,(0),정승민,-,(),0,25
419020,교필,KY410-DD,진로와상담,(0),홍승필,-,(),0,25
419020,교필,KY410-DE,진로와상담,(0),성낙준,-,(),0,25
419020,교필,KY410-DF,진로와상담,(0),고병수,-,(),0,25
419020,전필,IT419-A,졸업논문,(3),오석희,-,(),0,50
416010,교필,KY101-A,채플,.5,"나현기,김광연,한경미",월(14:30~15:20),채플실(),0,550
416010,교필,KY410-AB,진로와상담,(0),강영경,-,(),0,25
416010,교필,KY410-AC,진로와상담,(0),손승일,-,(),0,25
416010,교필,KY410-AD,진로와상담,(0),윤효석,-,(),0,25
416010,교필,KY410-AE,진로와상담,(0),오석희,-,(),0,25
416010,교필,KY410-AF,진로와상담,(0),이성구,-,(),0,25
416010,교필,KY410-AG,진로와상담,(0),조성호,-,(),0,25
416010,교필,KY410-AH,진로와상담,(0),이경옥,-,(),0,25
416010,교필,KY410-AI,진로와상담,(0),이양선,-,(),0,25
416010,교필,KY410-AJ,진로와상담,(0),강민구,-,(),0,25
416010,교필,KY410-CB,진로와상담,(0),김선만,-,(),0,25
416010,교필,KY410-CC,진로와상담,(0),류승택,-,(),0,25
416010,교필,KY410-CD,진로와상담,(0),박성진,-,(),0,25
416010,교필,KY410-CE,진로와상담,(0),백수진,-,(),0,25
416010,교필,KY410-CF,진로와상담,(0),안현,-,(),0,25
416010,교필,KY410-CG,진로와상담,(0),여협구,-,(),0,25
416010,교필,KY410-CH,진로와상담,(0),이용걸,-,(),0,26
416010,교필,KY410-DA,진로와상담,(0),이형우,-,(),0,25
416010,교필,KY410-DB,진로와상담,(0),임익수,-,(),0,25
416010,교필,KY410-DC,진로와상담,(0),정승민,-,(),0,25
416010,교필,KY410-DD,진로와상담,(0),홍승필,-,(),0,25
416010,교필,KY410-DE,진로와상담,(0),성낙준,-,(),0,25
416010,교필,KY410-DF,진로와상담,(0),고병수,-,(),0,25
416010,교필,KY410-DG,진로와상담,(0),최창원,-,(),0,25
416010,교필,KY410-AA,진로와상담,(0),박기홍,-,(),0,25
422210,교필,KY410-E2,진로와상담,(0),이기호,-,(),0,15
422210,전선,KA048-A,학문목적한국어,3,미정-신규,화(13:00~14:15)화(14:30~15:45),3411(),0,15
422210,전선,KA047-A,마케팅의이해,3,유현미,금(13:00~14:15)금(14:30~15:45),3410(),0,15
422210,전선,KA045-A,태권도,3,정예수,목(13:00~14:15)목(14:30~15:45),10203(),0,15
422210,전선,KA034-A,토픽 5급,3,김연숙,금(09:30~10:45)금(11:00~12:15),3412(),0,15
422110,교필,KY410-E2,진로와상담,(0),이기호,-,(),0,15
427140,교필,KY410-CB,진로와상담,(0),김선만,-,(),0,25
427140,교필,KY410-DF,진로와상담,(0),고병수,-,(),0,25
427140,교필,KY410-AA,진로와상담,(0),박기홍,-,(),0,25
427140,교필,KY410-AB,진로와상담,(0),강영경,-,(),0,25
427140,교필,KY410-AC,진로와상담,(0),손승일,-,(),0,25
427140,교필,KY410-AD,진로와상담,(0),윤효석,-,(),0,25
427140,교필,KY410-AE,진로와상담,(0),오석희,-,(),0,25
427140,교필,KY410-AF,진로와상담,(0),이성구,-,(),0,25
427140,교필,KY410-AG,진로와상담,(0),조성호,-,(),0,25
427140,교필,KY410-AH,진로와상담,(0),이경옥,-,(),0,25
427140,교필,KY410-AI,진로와상담,(0),이양선,-,(),0,25
427140,교필,KY410-AJ,진로와상담,(0),강민구,-,(),0,25
427140,교필,KY410-DG,진로와상담,(0),최창원,-,(),0,25
427140,교필,KY410-CC,진로와상담,(0),류승택,-,(),0,25
427140,교필,KY410-CD,진로와상담,(0),박성진,-,(),0,25
427140,교필,KY410-CE,진로와상담,(0),백수진,-,(),0,25
427140,교필,KY410-CF,진로와상담,(0),안현,-,(),0,25
427140,교필,KY410-CG,진로와상담,(0),여협구,-,(),0,25
427140,교필,KY410-CH,진로와상담,(0),이용걸,-,(),0,26
427140,교필,KY410-DA,진로와상담,(0),이형우,-,(),0,25
427140,교필,KY410-DB,진로와상담,(0),임익수,-,(),0,25
427140,교필,KY410-DC,진로와상담,(0),정승민,-,(),0,25
427140,교필,KY410-DD,진로와상담,(0),홍승필,-,(),0,25
427140,교필,KY410-DE,진로와상담,(0),성낙준,-,(),0,25
427140,전필,XR401-A,졸업논문,(3),오석희,-,(),0,30
427140,전선,SH307-A,컴퓨터그래픽스,3,류승택,월(09:30~10:45)수(11:00~12:15),18422(),0,40
404040,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
404040,교필,KY410-M3,진로와상담,(0),김상욱,-,(),0,20
404040,교필,KY410-M1,진로와상담,(0),이남연,-,(),0,20
404040,교필,KY410-M2,진로와상담,(0),신재우,-,(),0,20
424100,교필,KYC55-A2,글쓰기의기초,3,김민환,화(16:00~17:15)화(17:30~18:45),3408(),0,30
424100,교필,KYC55-A3,글쓰기의기초,3,유예원,화(13:00~14:15)화(14:30~15:45),20505(),0,30
424100,교필,KYC55-A4,글쓰기의기초,3,계광수,화(13:00~14:15)화(14:30~15:45),3412(),0,30
424100,교필,KYC55-A5,글쓰기의기초,3,신혜수,화(13:00~14:15)화(14:30~15:45),3503(),0,30
424100,교필,KYC55-B1,글쓰기의기초,3,서경희,화(16:00~17:15)화(17:30~18:45),3410(),0,30
424100,교필,KYC55-B2,글쓰기의기초,3,계광수,화(16:00~17:15)화(17:30~18:45),3412(),0,30
424100,교필,KYC55-B3,글쓰기의기초,3,신혜수,화(16:00~17:15)화(17:30~18:45),3503(),0,30
424100,교필,KYC55-B4,글쓰기의기초,3,유예원,화(16:00~17:15)화(17:30~18:45),20505(),0,30
424100,교필,KYC55-C1,글쓰기의기초,3,허난희,목(13:00~14:15)목(14:30~15:45),20505(),0,30
424100,교필,KYC55-C2,글쓰기의기초,3,서경희,목(13:00~14:15)목(14:30~15:45),3410(),0,30
424100,교필,KYC55-C3,글쓰기의기초,3,서영화,목(13:00~14:15)목(14:30~15:45),3412(),0,30
424100,교필,KYC55-C4,글쓰기의기초,3,한정미,목(13:00~14:15)목(14:30~15:45),8110(),0,30
424100,교필,KYC55-C5,글쓰기의기초,3,전지은,화(13:00~14:15)화(14:30~15:45),18211-1(),0,30
424100,교필,KYC55-D1,글쓰기의기초,3,한정미,목(16:00~17:15)목(17:30~18:45),8110(),0,30
424100,교필,KYC55-D2,글쓰기의기초,3,서영화,목(16:00~17:15)목(17:30~18:45),3412(),0,30
424100,교필,KYC55-D3,글쓰기의기초,3,전지은,화(16:00~17:15)화(17:30~18:45),18211-1(),0,30
424100,교필,KYC55-D4,글쓰기의기초,3,허난희,목(16:00~17:15)목(17:30~18:45),20505(),0,30
424100,교필,KYC55-E1,글쓰기의기초,3,송주현,금(09:30~10:45)금(11:00~12:15),20502(),0,30
424100,교필,KYC55-E2,글쓰기의기초,3,김소륜,금(09:30~10:45)금(11:00~12:15),3409(),0,30
424100,교필,KYC55-F1,글쓰기의기초,3,김소륜,금(13:00~14:15)금(14:30~15:45),3409(),0,30
424100,교필,KYC56-A4,컴퓨팅사고와SW코딩,3,최진,화(14:30~15:45),18309(),0,45
424100,교필,KY410-W1,진로와상담,(0),유현미,-,(),0,10
424100,교필,KY410-X4,진로와상담,(0),김민철,-,(),0,10
424100,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
424200,교필,KYC55-A2,글쓰기의기초,3,김민환,화(16:00~17:15)화(17:30~18:45),3408(),0,30
424200,교필,KYC55-A3,글쓰기의기초,3,유예원,화(13:00~14:15)화(14:30~15:45),20505(),0,30
424200,교필,KY410-X3,진로와상담,(0),유한나,-,(),0,10
424200,교필,KY410-X2,진로와상담,(0),장종익,-,(),0,10
424200,교필,KY410-X1,진로와상담,(0),양영수,-,(),0,10
424200,교필,KY410-W9,진로와상담,(0),김상욱,-,(),0,10
424200,교필,KY410-W8,진로와상담,(0),이남연,-,(),0,10
424200,교필,KY410-W7,진로와상담,(0),신재우,-,(),0,10
424200,교필,KYC55-A4,글쓰기의기초,3,계광수,화(13:00~14:15)화(14:30~15:45),3412(),0,30
424200,교필,KYC55-A5,글쓰기의기초,3,신혜수,화(13:00~14:15)화(14:30~15:45),3503(),0,30
424200,교필,KYC55-B1,글쓰기의기초,3,서경희,화(16:00~17:15)화(17:30~18:45),3410(),0,30
424200,교필,KYC55-B2,글쓰기의기초,3,계광수,화(16:00~17:15)화(17:30~18:45),3412(),0,30
424200,교필,KYC55-B3,글쓰기의기초,3,신혜수,화(16:00~17:15)화(17:30~18:45),3503(),0,30
424200,교필,KYC55-B4,글쓰기의기초,3,유예원,화(16:00~17:15)화(17:30~18:45),20505(),0,30
424200,교필,KYC55-C1,글쓰기의기초,3,허난희,목(13:00~14:15)목(14:30~15:45),20505(),0,30
424200,교필,KYC55-C2,글쓰기의기초,3,서경희,목(13:00~14:15)목(14:30~15:45),3410(),0,30
424200,교필,KYC55-C3,글쓰기의기초,3,서영화,목(13:00~14:15)목(14:30~15:45),3412(),0,30
424200,교필,KYC55-C4,글쓰기의기초,3,한정미,목(13:00~14:15)목(14:30~15:45),8110(),0,30
424200,교필,KYC55-C5,글쓰기의기초,3,전지은,화(13:00~14:15)화(14:30~15:45),18211-1(),0,30
424200,교필,KYC55-D1,글쓰기의기초,3,한정미,목(16:00~17:15)목(17:30~18:45),8110(),0,30
424200,교필,KYC55-D2,글쓰기의기초,3,서영화,목(16:00~17:15)목(17:30~18:45),3412(),0,30
424200,교필,KYC55-D3,글쓰기의기초,3,전지은,화(16:00~17:15)화(17:30~18:45),18211-1(),0,30
424200,교필,KYC55-D4,글쓰기의기초,3,허난희,목(16:00~17:15)목(17:30~18:45),20505(),0,30
424200,교필,KYC55-E1,글쓰기의기초,3,송주현,금(09:30~10:45)금(11:00~12:15),20502(),0,30
424200,교필,KYC55-E2,글쓰기의기초,3,김소륜,금(09:30~10:45)금(11:00~12:15),3409(),0,30
424200,교필,KYC55-F1,글쓰기의기초,3,김소륜,금(13:00~14:15)금(14:30~15:45),3409(),0,30
424200,교필,KYC56-A4,컴퓨팅사고와SW코딩,3,최진,화(14:30~15:45),18309(),0,45
424200,교필,KYC56-B3,컴퓨팅사고와SW코딩,3,박종현,목(13:00~14:15),18308(),0,45
424200,교필,KY410-W2,진로와상담,(0),김경민,-,(),0,10
424200,교필,KY410-W3,진로와상담,(0),이건범,-,(),0,10
424200,교필,KY410-W4,진로와상담,(0),정의범,-,(),0,10
424200,교필,KY410-W5,진로와상담,(0),최지환,-,(),0,10
424200,교필,KY410-W6,진로와상담,(0),박규호,-,(),0,10
424200,계공,BA003-B,회계원리,3,최지환,화(16:00~17:15)화(17:30~18:45),3203(),0,30
424200,계공,BA003-A,회계원리,3,김병조,월(17:30~18:45)수(16:00~17:15),3423(),0,30
424200,계공,BA001-C,경영학원론,3,박규호,목(16:00~17:15)목(17:30~18:45),3203(),0,40
424200,계공,BA001-B,경영학원론,3,신재우,화(16:00~17:15)화(17:30~18:45),7305(),0,40
424200,계공,BA001-A,경영학원론,3,양영수,화(16:00~17:15)화(17:30~18:45),7105(),0,40
424200,계공,BA003-C,회계원리,3,김병조,월(16:00~17:15)수(17:30~18:45),3423(),0,30
424200,계공,BA006-A,비즈니스프로그래밍,3,이남연,화(16:00~17:15)화(17:30~18:45),7108(),0,40
424110,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
424110,교필,KY410-L4,진로와상담,(0),이건범,-,(),0,30
424110,교필,KY410-L3,진로와상담,(0),김경민,-,(),0,30
424110,교필,KY410-L6,진로와상담,(0),최지환,-,(),0,30
424110,교필,KY410-L5,진로와상담,(0),유현미,-,(),0,20
424110,교필,KY410-L7,진로와상담,(0),정의범,-,(),0,30
424110,교필,KY410-L8,진로와상담,(0),박규호,-,(),0,30
424110,교필,KY921-U3,사회생활길잡이,1,유현미,수(17:30~18:20),8110(),0,15
424110,교필,KY921-U6,사회생활길잡이,1,박규호,수(16:00~16:50),8101(),0,15
424110,교필,KY921-U5,사회생활길잡이,1,정의범,월(17:30~18:20),18101(),0,15
424110,교필,KY921-U4,사회생활길잡이,1,최지환,수(16:00~16:50),18212-1(),0,15
424110,교필,KY921-U2,사회생활길잡이,1,이건범,월(17:30~18:20),8101(),0,15
424110,교필,KY921-U1,사회생활길잡이,1,김경민,수(16:00~16:50),8110(),0,15
424110,전필,EB111-B,마케팅관리론,3,유현미,화(11:00~12:15)목(09:30~10:45),18311(),0,40
424110,전필,EB111-A,마케팅관리론,3,유현미,화(09:30~10:45)목(11:00~12:15),18311(),0,40
424110,전필,EB311-B,생산관리,3,정의범,월(11:00~12:15)수(09:30~10:45),18311(),0,40
424110,전필,EB311-A,생산관리,3,정의범,월(09:30~10:45)수(11:00~12:15),18311(),0,40
424110,전필,EB412-A,졸업논문,(3),최지환,-,(),0,99
424110,전선,EB218-B,중급재무회계2,3,최지환,월(14:30~15:45)수(14:30~15:45),18418(),0,40
424110,전선,EB313-B,관리회계,3,김병조,화(11:00~12:15)목(09:30~10:45),3423(),0,40
424110,전선,EB313-A,관리회계,3,김병조,월(13:00~14:15)수(13:00~14:15),3308(),0,40
424110,전선,EB112-A,경영을위한경제학,3,이건범,화(13:00~14:15)목(13:00~14:15),18311(),0,50
424110,전선,EB218-A,중급재무회계2,3,최지환,월(13:00~14:15)수(13:00~14:15),18520(),0,40
424110,전선,EB202-A,리더십과조직문화,3,김경민,월(13:00~14:15)수(13:00~14:15),18311(),0,40
424110,전선,EB249-A,경영전산처리,3,염건,금(09:30~10:45)금(11:00~12:15),7108(),0,30
424110,전선,EB113-A,인공지능기반인적자원경영,3,김경민,월(14:30~15:45)수(14:30~15:45),18311(),0,40
424110,전선,EB335-A,투자론,3,이건범,화(14:30~15:45)목(14:30~15:45),18311(),0,50
424110,전선,EB388-A,AI기반비즈니스애널리틱스,3,정의범,-,(),0,40
424110,전선,EB322-A,혁신경영론,3,박규호,월(14:30~15:45)수(14:30~15:45),3203(),0,40
424110,전선,EB324-A,영업관리,3,손정현,금(09:30~10:45)금(11:00~12:15),18311(),0,30
424110,전선,EB318-A,중소기업경영론,3,손정현,금(13:00~14:15)금(14:30~15:45),18311(),0,30
424110,전선,EB478-A,OJT1,9,최지환,-,(),0,15
424110,전선,EB321-A,경영세미나2,3,홍원의,목(13:00~14:15)목(14:30~15:45),3201(),0,30
404030,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
404030,교필,KY410-L3,진로와상담,(0),김경민,-,(),0,30
404030,교필,KY410-L8,진로와상담,(0),박규호,-,(),0,30
404030,교필,KY410-L7,진로와상담,(0),정의범,-,(),0,30
404030,교필,KY410-L6,진로와상담,(0),최지환,-,(),0,30
404030,교필,KY410-L5,진로와상담,(0),유현미,-,(),0,20
404030,교필,KY410-L4,진로와상담,(0),이건범,-,(),0,30
404030,교필,KY921-U1,사회생활길잡이,1,김경민,수(16:00~16:50),8110(),0,15
404030,교필,KY921-U6,사회생활길잡이,1,박규호,수(16:00~16:50),8101(),0,15
404030,교필,KY921-U5,사회생활길잡이,1,정의범,월(17:30~18:20),18101(),0,15
404030,교필,KY921-U4,사회생활길잡이,1,최지환,수(16:00~16:50),18212-1(),0,15
404030,교필,KY921-U3,사회생활길잡이,1,유현미,수(17:30~18:20),8110(),0,15
404030,교필,KY921-U2,사회생활길잡이,1,이건범,월(17:30~18:20),8101(),0,15
423160,교필,KY410-N5,진로와상담,(0),전창환,-,(),0,20
423160,교필,KY410-G6,진로와상담,(0),성락선,-,(),0,20
423160,교필,KY410-G7,진로와상담,(0),한재명,-,(),0,20
423160,교필,KY410-G8,진로와상담,(0),정재현,-,(),0,20
423160,교필,KY410-N6,진로와상담,(0),정희진,-,(),0,20
423160,교필,KY921-L3,사회생활길잡이,1,정재현,수(16:00~16:50),3408(),0,20
423160,교필,KY921-M3,사회생활길잡이,1,정희진,수(16:00~16:50),3506(),0,20
423160,교필,KY921-L1,사회생활길잡이,1,성락선,수(16:00~16:50),3411(),0,20
423160,교필,KY921-M2,사회생활길잡이,1,전창환,수(16:00~16:50),3407(),0,20
423160,교필,KY921-L2,사회생활길잡이,1,한재명,수(16:00~16:50),3505(),0,20
423160,전필,EI250-B,금융거시경제론,3,연제호,월(09:30~10:45)수(11:00~12:15),7104(),0,45
423160,전필,EF203-B,기초통계학,3,연제호,월(11:00~12:15)수(09:30~10:45),7104(),0,40
423160,전필,EF203-A,기초통계학,3,정재현,월(09:30~10:45)수(11:00~12:15),20404(),0,40
423160,전필,EI250-A,금융거시경제론,3,전창환,월(14:30~15:45)수(14:30~15:45),7104(),0,45
423160,전선,EE237-A,근대경제사,3,성락선,월(11:00~12:15)수(09:30~10:45),20301(),0,45
423160,전선,EI478-A,관세법,3,정희진,월(09:30~10:45)수(11:00~12:15),18212(),0,45
423160,전선,EE235-A,정치경제학,3,성락선,화(16:00~17:15)화(17:30~18:45),20301(),0,45
423160,전선,EI268-A,실용미시경제론,3,김진환,목(13:00~14:15)목(14:30~15:45),7104(),0,45
423160,전선,EE337-A,경제학설사,3,성락선,월(14:30~15:45)수(14:30~15:45),20301(),0,45
423160,전선,EI219-A,증권경제론,3,전창환,월(13:00~14:15)수(13:00~14:15),7104(),0,45
423160,전선,EE331-A,화폐금융론,3,최미호,월(16:00~17:15)수(17:30~18:45),20301(),0,45
423160,전선,EE443-A,노사관계와노동조합,3,정재현,월(13:00~14:15)수(13:00~14:15),20301(),0,45
423160,전선,EE382-A,조세경제학,3,한재명,화(11:00~12:15)목(09:30~10:45),20301(),0,45
423160,전선,EF303-A,응용계량경제학,3,한재명,화(14:30~15:45)목(14:30~15:45),3404(),0,45
423160,전선,EI472-A,사회보험론,3,김혜성,금(09:30~10:45)금(11:00~12:15),7104(),0,45
423160,전선,EI381-A,국제무역과결제,3,미정-신규,목(16:00~17:15)목(17:30~18:45),7104(),0,45
423160,전선,EI344-A,무역영어,3,정희진,화(13:00~14:15)목(13:00~14:15),20301(),0,45
423160,전선,EI344-B,무역영어,3,정희진,화(14:30~15:45)목(14:30~15:45),20301(),0,45
423160,전선,EE441-A,경제학특강,3,최미호,월(17:30~18:45)수(16:00~17:15),20301(),0,45
423160,전선,EE477-A,OJT1,9,한재명,-,(),0,10
423160,전선,EI409-A,OJT1,9,정희진,-,(),0,10
423300,교필,KYC55-A2,글쓰기의기초,3,김민환,화(16:00~17:15)화(17:30~18:45),3408(),0,30
423300,교필,KYC55-A3,글쓰기의기초,3,유예원,화(13:00~14:15)화(14:30~15:45),20505(),0,30
423300,교필,KYC55-A4,글쓰기의기초,3,계광수,화(13:00~14:15)화(14:30~15:45),3412(),0,30
423300,교필,KYC55-A5,글쓰기의기초,3,신혜수,화(13:00~14:15)화(14:30~15:45),3503(),0,30
423300,교필,KYC55-B1,글쓰기의기초,3,서경희,화(16:00~17:15)화(17:30~18:45),3410(),0,30
423300,교필,KYC55-B2,글쓰기의기초,3,계광수,화(16:00~17:15)화(17:30~18:45),3412(),0,30
423300,교필,KYC55-B3,글쓰기의기초,3,신혜수,화(16:00~17:15)화(17:30~18:45),3503(),0,30
423300,교필,KYC55-B4,글쓰기의기초,3,유예원,화(16:00~17:15)화(17:30~18:45),20505(),0,30
423300,교필,KYC55-C1,글쓰기의기초,3,허난희,목(13:00~14:15)목(14:30~15:45),20505(),0,30
423300,교필,KYC55-C2,글쓰기의기초,3,서경희,목(13:00~14:15)목(14:30~15:45),3410(),0,30
423300,교필,KYC55-C3,글쓰기의기초,3,서영화,목(13:00~14:15)목(14:30~15:45),3412(),0,30
423300,교필,KYC55-C4,글쓰기의기초,3,한정미,목(13:00~14:15)목(14:30~15:45),8110(),0,30
423300,교필,KYC55-C5,글쓰기의기초,3,전지은,화(13:00~14:15)화(14:30~15:45),18211-1(),0,30
423300,교필,KYC55-D1,글쓰기의기초,3,한정미,목(16:00~17:15)목(17:30~18:45),8110(),0,30
423300,교필,KYC55-D2,글쓰기의기초,3,서영화,목(16:00~17:15)목(17:30~18:45),3412(),0,30
423300,교필,KYC55-D3,글쓰기의기초,3,전지은,화(16:00~17:15)화(17:30~18:45),18211-1(),0,30
423300,교필,KYC55-D4,글쓰기의기초,3,허난희,목(16:00~17:15)목(17:30~18:45),20505(),0,30
423300,교필,KYC55-E1,글쓰기의기초,3,송주현,금(09:30~10:45)금(11:00~12:15),20502(),0,30
423300,교필,KYC55-E2,글쓰기의기초,3,김소륜,금(09:30~10:45)금(11:00~12:15),3409(),0,30
423300,교필,KYC55-F1,글쓰기의기초,3,김소륜,금(13:00~14:15)금(14:30~15:45),3409(),0,30
423300,교필,KYC56-A3,컴퓨팅사고와SW코딩,3,최진,화(13:00~14:15),18309(),0,45
423300,교필,KYC56-A7,컴퓨팅사고와SW코딩,3,김보경,목(11:00~12:15),18309(),0,45
423300,교필,KYC56-B1,컴퓨팅사고와SW코딩,3,박종현,수(14:30~15:45),18308(),0,45
423300,교필,KYC56-B7,컴퓨팅사고와SW코딩,3,선경희,월(11:00~12:15),18309(),0,45
423300,교필,KY410-S1,진로와상담,(0),이일영,-,(),0,15
423300,교필,KY410-S3,진로와상담,(0),주장환,-,(),0,15
423300,교필,KY410-S4,진로와상담,(0),황선미,-,(),0,15
423300,교필,KY410-T2,진로와상담,(0),전창환,-,(),0,20
423300,교필,KY410-T3,진로와상담,(0),정희진,-,(),0,20
423300,교필,KY410-T5,진로와상담,(0),정재현,-,(),0,20
423300,교필,KY410-T6,진로와상담,(0),성락선,-,(),0,20
423300,교필,KY410-T7,진로와상담,(0),한재명,-,(),0,20
423300,교필,KY410-V5,진로와상담,(0),이석민,-,(),0,22
423300,교필,KY410-V6,진로와상담,(0),노승철,-,(),0,22
423300,교필,KY410-V8,진로와상담,(0),조성대,-,(),0,15
423300,교필,KY410-V9,진로와상담,(0),박상남,-,(),0,15
423300,교필,KY201-B,채플,.5,"나현기,김광연,한경미",수(16:00~16:50),채플실(),0,550
423100,교필,KYC55-A2,글쓰기의기초,3,김민환,화(16:00~17:15)화(17:30~18:45),3408(),0,30
423100,교필,KYC55-A3,글쓰기의기초,3,유예원,화(13:00~14:15)화(14:30~15:45),20505(),0,30
423100,교필,KYC55-A4,글쓰기의기초,3,계광수,화(13:00~14:15)화(14:30~15:45),3412(),0,30
423100,교필,KYC55-A5,글쓰기의기초,3,신혜수,화(13:00~14:15)화(14:30~15:45),3503(),0,30
423100,교필,KYC55-B1,글쓰기의기초,3,서경희,화(16:00~17:15)화(17:30~18:45),3410(),0,30
423100,교필,KYC55-B2,글쓰기의기초,3,계광수,화(16:00~17:15)화(17:30~18:45),3412(),0,30
423100,교필,KYC55-B3,글쓰기의기초,3,신혜수,화(16:00~17:15)화(17:30~18:45),3503(),0,30
423100,교필,KYC55-B4,글쓰기의기초,3,유예원,화(16:00~17:15)화(17:30~18:45),20505(),0,30
423100,교필,KYC55-C1,글쓰기의기초,3,허난희,목(13:00~14:15)목(14:30~15:45),20505(),0,30
423100,교필,KYC55-C2,글쓰기의기초,3,서경희,목(13:00~14:15)목(14:30~15:45),3410(),0,30
423100,교필,KYC55-C3,글쓰기의기초,3,서영화,목(13:00~14:15)목(14:30~15:45),3412(),0,30
423100,교필,KYC55-C4,글쓰기의기초,3,한정미,목(13:00~14:15)목(14:30~15:45),8110(),0,30
423100,교필,KYC55-C5,글쓰기의기초,3,전지은,화(13:00~14:15)화(14:30~15:45),18211-1(),0,30
423100,교필,KYC55-D1,글쓰기의기초,3,한정미,목(16:00~17:15)목(17:30~18:45),8110(),0,30
423100,교필,KYC55-D2,글쓰기의기초,3,서영화,목(16:00~17:15)목(17:30~18:45),3412(),0,30
423100,교필,KYC55-D3,글쓰기의기초,3,전지은,화(16:00~17:15)화(17:30~18:45),18211-1(),0,30
423100,교필,KYC55-D4,글쓰기의기초,3,허난희,목(16:00~17:15)목(17:30~18:45),20505(),0,30
423100,교필,KYC55-E1,글쓰기의기초,3,송주현,금(09:30~10:45)금(11:00~12:15),20502(),0,30
423100,교필,KYC55-E2,글쓰기의기초,3,김소륜,금(09:30~10:45)금(11:00~12:15),3409(),0,30
423100,교필,KYC55-F1,글쓰기의기초,3,김소륜,금(13:00~14:15)금(14:30~15:45),3409(),0,30
423100,교필,KYC56-A3,컴퓨팅사고와SW코딩,3,최진,화(13:00~14:15),18309(),0,45
423100,교필,KYC56-A7,컴퓨팅사고와SW코딩,3,김보경,목(11:00~12:15),18309(),0,45
423100,교필,KYC56-B1,컴퓨팅사고와SW코딩,3,박종현,수(14:30~15:45),18308(),0,45
423100,교필,KYC56-B7,컴퓨팅사고와SW코딩,3,선경희,월(11:00~12:15),18309(),0,45
423100,교필,KY410-S1,진로와상담,(0),이일영,-,(),0,15
423100,교필,KY410-S3,진로와상담,(0),주장환,-,(),0,15
423100,교필,KY410-S4,진로와상담,(0),황선미,-,(),0,15
423100,교필,KY410-T2,진로와상담,(0),전창환,-,(),0,20
423100,교필,KY410-T3,진로와상담,(0),정희진,-,(),0,20
423100,교필,KY410-T5,진로와상담,(0),정재현,-,(),0,20
423100,교필,KY410-T6,진로와상담,(0),성락선,-,(),0,20
423100,교필,KY410-T7,진로와상담,(0),한재명,-,(),0,20
